"","IndustryGroup","JobGroup","RiskGroup","V20","V21","sum_Employment"
"3443","8","7","2",511,753,171.704
"3444","8","7","2",512,752,312.346
"3445","8","7","2",521,710,45.88
"3446","8","7","2",521,721,235.3
"3447","8","7","2",521,753,183.487
"3448","8","7","2",521,761,889.598
"3449","8","7","2",521,799,134.034
"3450","8","7","2",529,751,542.976
"3451","8","7","2",529,752,3090.74
"3452","8","7","2",529,753,104.215
"3453","8","7","2",529,772,791.431
"3454","8","7","2",529,774,740.079
"3455","8","7","2",529,780,184.705
"3456","8","7","2",529,792,17.87
"3457","8","7","3",491,743,182.058
"3458","8","7","3",521,743,216.685
"3459","8","7","3",529,773,191.828
"3460","8","8","2",491,871,4505.858
"3461","8","8","2",491,872,1526.01
"3462","8","8","2",492,871,5916.314
"3463","8","8","2",492,872,351.931
"3464","8","8","2",492,873,447947.888
"3465","8","8","2",492,874,39.152
"3466","8","8","2",493,873,333191.284
"3467","8","8","2",493,874,5395.095
"3468","8","8","2",493,875,62.82
"3469","8","8","2",494,873,6991.536
"3470","8","8","2",494,874,695.383
"3471","8","8","2",501,874,239.878
"3472","8","8","2",502,873,273.231
"3473","8","8","2",502,874,65.317
"3474","8","8","2",521,873,8540.735
"3475","8","8","2",521,874,12980.757
"3476","8","8","2",529,861,137.781
"3477","8","8","2",529,872,234.574
"3478","8","8","2",529,873,7831.15
"3479","8","8","2",529,874,9340.003
"3480","8","8","2",529,875,540.835
"3481","8","8","3",491,862,154.337
"3482","8","8","3",492,862,494.963
"3483","8","8","3",501,876,197.964
"3484","8","8","3",502,892,107.061
"3485","8","8","3",521,852,186.939
"3486","8","8","3",521,854,91.225
"3487","8","8","3",521,899,493.963
"3488","8","8","3",529,852,41.034
"3489","8","8","3",529,862,1415.809
"3490","8","8","3",529,863,102.984
"3491","8","8","3",529,899,583.217
"3492","8","9","2",491,941,1387.606
"3493","8","9","2",492,941,3996.162
"3494","8","9","2",492,942,1320.87
"3495","8","9","2",492,953,138.596
"3496","8","9","2",492,999,494.898
"3497","8","9","2",493,921,27231.92
"3498","8","9","2",493,941,280.561
"3499","8","9","2",493,942,101.537
"3500","8","9","2",494,921,10018.937
"3501","8","9","2",494,930,359.355
"3502","8","9","2",494,941,228.179
"3503","8","9","2",494,942,141.227
"3504","8","9","2",494,953,121.204
"3505","8","9","2",495,942,81.206
"3506","8","9","2",501,921,284.588
"3507","8","9","2",501,941,52.024
"3508","8","9","2",501,942,91.731
"3509","8","9","2",501,999,139.939
"3510","8","9","2",502,921,300.265
"3511","8","9","2",511,921,186.027
"3512","8","9","2",521,921,32220.581
"3513","8","9","2",521,930,1688.595
"3514","8","9","2",521,941,459.213
"3515","8","9","2",521,942,539.096
"3516","8","9","2",521,953,3504.317
"3517","8","9","2",521,991,188.116
"3518","8","9","2",521,999,107.924
"3519","8","9","2",529,910,232.634
"3520","8","9","2",529,921,12198.962
"3521","8","9","2",529,930,269.273
"3522","8","9","2",529,941,1478.851
"3523","8","9","2",529,942,574.364
"3524","8","9","2",529,953,39.442
"3525","8","9","2",529,999,183.366
"3526","8","9","3",492,922,43.616
"3527","8","9","3",492,992,337.793
"3528","8","9","3",493,922,2355.119
"3529","8","9","3",494,922,99414.902
"3530","8","9","3",501,992,100.449
"3531","8","9","3",521,922,1008.695
"3532","8","9","3",529,922,388.809
"3533","8","9","3",529,992,9946.877
"3534","9","1","1",551,152,5414.997
"3535","9","1","1",561,120,409.773
"3536","9","1","1",561,152,6812.299
"3537","9","1","1",562,152,1313.986
"3538","9","1","2",561,151,242.62
"3539","9","2","1",551,247,1146.945
"3540","9","2","1",551,254,97.014
"3541","9","2","1",551,259,51.614
"3542","9","2","1",551,281,58.735
"3543","9","2","1",551,285,239.021
"3544","9","2","1",551,286,487.3
"3545","9","2","1",559,244,113.107
"3546","9","2","1",561,244,8156.816
"3547","9","2","1",561,273,179.86
"3548","9","2","1",561,285,372.02
"3549","9","2","1",562,284,3662.409
"3550","9","2","2",551,223,502.002
"3551","9","2","2",551,236,140.121
"3552","9","2","2",551,246,40.999
"3553","9","2","2",561,236,296.758
"3554","9","2","2",562,283,535.569
"3555","9","3","2",551,311,168.552
"3556","9","3","2",551,392,12749.908
"3557","9","3","2",559,392,47.442
"3558","9","3","2",561,392,528.166
"3559","9","3","3",551,312,9199.271
"3560","9","3","3",551,313,1148.063
"3561","9","3","3",551,314,621.425
"3562","9","3","3",551,399,159.877
"3563","9","3","3",559,312,1574.2
"3564","9","3","3",559,313,88.31
"3565","9","3","3",561,312,14416.053
"3566","9","3","3",561,313,1919.275
"3567","9","3","3",561,314,154.605
"3568","9","3","3",561,330,123.064
"3569","9","3","3",561,399,240.962
"3570","9","3","3",562,312,1332.945
"3571","9","4","1",551,423,34.245
"3572","9","4","2",551,412,242.438
"3573","9","4","2",551,432,56411.572
"3574","9","4","2",551,441,11205.342
"3575","9","4","2",559,432,5304.977
"3576","9","4","2",559,441,1485.499
"3577","9","4","2",561,441,608248.111
"3578","9","4","2",562,432,3180.558
"3579","9","4","2",562,441,170567.506
"3580","9","4","3",551,442,2468.466
"3581","9","4","3",561,442,499278.841
"3582","9","4","3",562,442,138388.819
"3583","9","5","2",551,510,1127.601
"3584","9","5","2",561,510,691.981
"3585","9","5","2",562,510,223.543
"3586","9","5","3",551,521,3153.685
"3587","9","5","3",551,530,511
"3588","9","5","3",561,521,162976.464
"3589","9","5","3",561,530,3624.139
"3590","9","5","3",562,521,47626.878
"3591","9","5","3",562,530,175.482
"3592","9","6","2",551,612,554.139
"3593","9","7","1",551,762,272.918
"3594","9","7","2",551,710,539.423
"3595","9","7","2",551,753,288.465
"3596","9","7","2",551,761,36.118
"3597","9","7","2",561,710,27067.373
"3598","9","7","2",562,710,1254.588
"3599","9","7","3",551,773,301.601
"3600","9","8","2",551,873,634.269
"3601","9","8","2",551,874,14.577
"3602","9","8","2",561,873,1054.179
"3603","9","8","2",562,812,552.456
"3604","9","8","2",562,873,227.177
"3605","9","8","3",551,823,32.742
"3606","9","8","3",551,852,433.259
"3607","9","8","3",551,862,2526.805
"3608","9","8","3",559,862,80.088
"3609","9","8","3",561,862,125.943
"3610","9","9","2",551,910,35.567
"3611","9","9","2",551,941,27719.417
"3612","9","9","2",551,942,1091.475
"3613","9","9","2",551,991,194.816
"3614","9","9","2",551,999,443.751
"3615","9","9","2",559,941,711.08
"3616","9","9","2",559,942,751.469
"3617","9","9","2",561,930,50.843
"3618","9","9","2",561,941,1704.393
"3619","9","9","2",561,942,22.068
"3620","9","9","2",561,951,430.014
"3621","9","9","2",561,953,1312.838
"3622","9","9","2",562,941,328.443
"3623","9","9","2",562,951,285.407
"3624","9","9","2",562,953,503.568
"3625","9","9","3",551,952,5039.572
"3626","9","9","3",551,992,831.413
"3627","9","9","3",559,952,191.858
"3628","9","9","3",561,922,72081.548
"3629","9","9","3",561,952,313125
"3630","9","9","3",561,992,4436.521
"3631","9","9","3",562,922,270.683
"3632","9","9","3",562,952,6665.551
"3633","9","9","3",562,992,154.811
"3634","10","1","1",581,120,316.192
"3635","10","1","1",581,134,486.683
"3636","10","1","1",582,112,404.706
"3637","10","1","1",582,120,931.797
"3638","10","1","1",591,159,160.262
"3639","10","1","1",602,134,813.965
"3640","10","1","1",611,135,3264.694
"3641","10","1","1",612,112,305.973
"3642","10","1","1",612,120,401.498
"3643","10","1","1",612,135,555.151
"3644","10","1","1",620,120,1013.018
"3645","10","1","1",620,135,148.47
"3646","10","1","1",631,135,379.343
"3647","10","1","1",639,135,316.192
"3648","10","1","2",582,151,941.371
"3649","10","1","2",631,151,295.607
"3650","10","2","1",581,212,315.667
"3651","10","2","1",581,222,875.075
"3652","10","2","1",581,254,2154.29
"3653","10","2","1",581,259,809.673
"3654","10","2","1",581,273,422.129
"3655","10","2","1",581,281,37005.329
"3656","10","2","1",581,284,1675.084
"3657","10","2","1",581,285,6068.676
"3658","10","2","1",582,211,127.551
"3659","10","2","1",582,212,235.749
"3660","10","2","1",582,221,1784.861
"3661","10","2","1",582,222,168306.511
"3662","10","2","1",582,231,384.799
"3663","10","2","1",582,235,1743.878
"3664","10","2","1",582,239,730.52
"3665","10","2","1",582,254,244.181
"3666","10","2","1",582,284,458.638
"3667","10","2","1",582,285,12705.449
"3668","10","2","1",591,222,162.483
"3669","10","2","1",591,254,20.622
"3670","10","2","1",591,273,216.862
"3671","10","2","1",591,281,1783.205
"3672","10","2","1",591,284,3794.187
"3673","10","2","1",591,285,5005.619
"3674","10","2","1",592,222,359.668
"3675","10","2","1",592,284,498.192
"3676","10","2","1",601,281,81.162
"3677","10","2","1",601,284,325.229
"3678","10","2","1",602,221,722.66
"3679","10","2","1",602,222,551.62
"3680","10","2","1",602,281,6614.471
"3681","10","2","1",602,285,1552.426
"3682","10","2","1",611,262,26.179
"3683","10","2","1",612,221,1426.144
"3684","10","2","1",612,222,4753.531
"3685","10","2","1",612,254,560.673
"3686","10","2","1",612,273,769.405
"3687","10","2","1",620,212,163.342
"3688","10","2","1",620,221,1297.13
"3689","10","2","1",620,222,67234.955
"3690","10","2","1",620,235,582.878
"3691","10","2","1",620,239,1253.062
"3692","10","2","1",620,285,24428.928
"3693","10","2","1",631,222,8206.201
"3694","10","2","1",631,254,547.773
"3695","10","2","1",631,261,279.073
"3696","10","2","1",631,273,814.959
"3697","10","2","1",631,281,2161.331
"3698","10","2","1",631,285,2079.285
"3699","10","2","1",639,211,155.685
"3700","10","2","1",639,222,2836.797
"3701","10","2","1",639,231,230.806
"3702","10","2","1",639,273,220.943
"3703","10","2","1",639,281,1432.237
"3704","10","2","1",639,284,526.069
"3705","10","2","1",639,285,1124.596
"3706","10","2","2",581,223,273.703
"3707","10","2","2",581,283,459.336
"3708","10","2","2",582,223,7577.423
"3709","10","2","2",582,271,855.583
"3710","10","2","2",582,274,10481.083
"3711","10","2","2",582,283,16.146
"3712","10","2","2",591,271,268.693
"3713","10","2","2",591,274,286.898
"3714","10","2","2",591,283,23785.545
"3715","10","2","2",592,283,1642.679
"3716","10","2","2",601,224,66.868
"3717","10","2","2",601,283,312.277
"3718","10","2","2",602,223,250.581
"3719","10","2","2",602,224,3362.433
"3720","10","2","2",602,274,542.245
"3721","10","2","2",602,283,19568.465
"3722","10","2","2",611,223,167.964
"3723","10","2","2",611,271,896.836
"3724","10","2","2",612,223,2447.02
"3725","10","2","2",612,224,2887.576
"3726","10","2","2",612,246,349.796
"3727","10","2","2",612,271,118.94
"3728","10","2","2",612,274,1552.187
"3729","10","2","2",612,283,266.128
"3730","10","2","2",620,223,22346.573
"3731","10","2","2",620,271,201.052
"3732","10","2","2",620,274,5193.319
"3733","10","2","2",631,223,2833.413
"3734","10","2","2",631,274,274.928
"3735","10","2","2",631,283,243.565
"3736","10","2","2",639,223,621.82
"3737","10","2","2",639,274,294.967
"3738","10","2","2",639,283,238.84
"3739","10","3","2",581,392,527.66
"3740","10","3","2",591,392,554.807
"3741","10","3","2",601,392,257.737
"3742","10","3","2",602,392,777.886
"3743","10","3","2",611,311,12578.448
"3744","10","3","2",611,320,8562.797
"3745","10","3","2",611,392,1011.915
"3746","10","3","2",612,392,1780.495
"3747","10","3","2",631,320,312.299
"3748","10","3","2",639,320,141.104
"3749","10","3","3",581,312,13294.231
"3750","10","3","3",581,313,3267.95
"3751","10","3","3",581,314,3147.535
"3752","10","3","3",581,399,3538.959
"3753","10","3","3",582,312,29449.85
"3754","10","3","3",582,313,8619.072
"3755","10","3","3",582,314,1941.48
"3756","10","3","3",582,330,272.114
"3757","10","3","3",582,399,2654.771
"3758","10","3","3",591,312,4586.754
"3759","10","3","3",591,313,1719.106
"3760","10","3","3",591,314,632.452
"3761","10","3","3",591,399,477.029
"3762","10","3","3",592,312,323.984
"3763","10","3","3",602,312,6407.507
"3764","10","3","3",602,313,954.666
"3765","10","3","3",602,314,736.904
"3766","10","3","3",602,399,1117.316
"3767","10","3","3",611,312,1689.107
"3768","10","3","3",611,313,394.366
"3769","10","3","3",611,314,606.643
"3770","10","3","3",611,330,71.942
"3771","10","3","3",612,312,21739.028
"3772","10","3","3",612,313,1095.898
"3773","10","3","3",612,314,1402.851
"3774","10","3","3",612,330,282.485
"3775","10","3","3",612,399,10108.142
"3776","10","3","3",620,312,7705.509
"3777","10","3","3",620,313,4389.421
"3778","10","3","3",620,314,3215.352
"3779","10","3","3",620,330,559.693
"3780","10","3","3",620,399,475.564
"3781","10","3","3",631,312,4465.968
"3782","10","3","3",631,313,1156.553
"3783","10","3","3",631,314,3665.145
"3784","10","3","3",631,399,1664.394
"3785","10","3","3",639,312,3182.079
"3786","10","3","3",639,313,864.525
"3787","10","3","3",639,314,543.778
"3788","10","3","3",639,330,194.643
"3789","10","3","3",639,391,324.66
"3790","10","4","2",582,412,79.864
"3791","10","4","2",591,422,304.341
"3792","10","4","2",591,432,281.193
"3793","10","4","2",591,441,101.336
"3794","10","4","2",602,412,196.255
"3795","10","4","2",602,441,6.997
"3796","10","4","2",611,412,289.012
"3797","10","4","2",612,412,111.225
"3798","10","4","2",620,412,305.456
"3799","10","4","2",620,441,53.308
"3800","10","4","2",631,412,563.749
"3801","10","4","2",631,441,38.597
"3802","10","5","2",581,510,5096.192
"3803","10","5","2",582,510,996.907
"3804","10","5","2",591,510,256.543
"3805","10","5","2",602,510,983.938
"3806","10","5","2",611,510,5539.61
"3807","10","5","2",612,510,1834.026
"3808","10","5","2",620,510,831.153
"3809","10","5","2",631,510,395.439
"3810","10","5","2",639,510,291.957
"3811","10","5","3",581,530,283.186
"3812","10","5","3",591,521,7104.766
"3813","10","5","3",591,530,172.092
"3814","10","5","3",602,530,459.065
"3815","10","5","3",611,530,72.916
"3816","10","5","3",612,521,189.512
"3817","10","5","3",612,530,4249.944
"3818","10","5","3",631,530,290.065
"3819","10","7","1",582,762,192.185
"3820","10","7","1",602,762,31.756
"3821","10","7","1",612,762,129.93
"3822","10","7","2",581,761,246.162
"3823","10","7","2",581,799,375.679
"3824","10","7","2",582,761,1309.624
"3825","10","7","2",602,761,1231.45
"3826","10","7","2",602,780,4103.127
"3827","10","7","2",611,753,163.515
"3828","10","7","2",612,761,263.417
"3829","10","7","2",612,780,19558.66
"3830","10","7","2",620,761,3749.598
"3831","10","7","2",620,780,1180.107
"3832","10","7","2",639,780,27.488
"3833","10","7","3",582,743,223.939
"3834","10","8","2",581,873,928.245
"3835","10","8","2",601,873,489.282
"3836","10","8","2",602,873,772.151
"3837","10","8","2",611,873,110.184
"3838","10","8","3",581,892,3551.018
"3839","10","8","3",591,892,289.162
"3840","10","8","3",602,862,178.875
"3841","10","8","3",611,862,66.379
"3842","10","8","3",612,862,199.629
"3843","10","9","2",581,921,329.744
"3844","10","9","2",581,941,247.526
"3845","10","9","2",581,942,55.686
"3846","10","9","2",582,942,240.662
"3847","10","9","2",591,930,185.075
"3848","10","9","2",591,941,1245.834
"3849","10","9","2",591,942,2745.314
"3850","10","9","2",602,941,328.409
"3851","10","9","2",611,921,205.172
"3852","10","9","2",611,941,341.943
"3853","10","9","2",611,942,117.676
"3854","10","9","2",611,953,30.991
"3855","10","9","2",611,999,2372.579
"3856","10","9","2",612,921,27.821
"3857","10","9","2",612,941,105.917
"3858","10","9","2",612,942,353.618
"3859","10","9","2",620,941,46.922
"3860","10","9","2",631,999,430.82
"3861","10","9","3",581,922,1144.622
"3862","10","9","3",582,952,511.621
"3863","10","9","3",591,992,384.735
"3864","10","9","3",611,922,22016.928
"3865","11","1","1",641,132,30642.458
"3866","11","1","1",641,133,190.986
"3867","11","1","1",642,120,327.926
"3868","11","1","1",642,132,588.506
"3869","11","1","1",649,132,2708.409
"3870","11","1","1",651,112,484.351
"3871","11","1","1",651,132,6341.594
"3872","11","1","1",653,132,466.333
"3873","11","1","1",661,120,327.651
"3874","11","1","1",661,132,2574.082
"3875","11","1","1",662,132,1020.324
"3876","11","1","2",649,151,54.769
"3877","11","1","2",651,151,34.67
"3878","11","2","1",641,222,1641.211
"3879","11","2","1",641,237,39.199
"3880","11","2","1",641,241,462.638
"3881","11","2","1",641,261,25.618
"3882","11","2","1",641,273,375.197
"3883","11","2","1",641,285,163.158
"3884","11","2","1",642,222,247.883
"3885","11","2","1",642,273,289.17
"3886","11","2","1",649,222,422.396
"3887","11","2","1",649,254,186.267
"3888","11","2","1",649,273,213.522
"3889","11","2","1",649,285,289.103
"3890","11","2","1",651,222,1566.044
"3891","11","2","1",651,243,290.477
"3892","11","2","1",651,254,1364.23
"3893","11","2","1",651,262,241.99
"3894","11","2","1",651,285,280.494
"3895","11","2","1",651,286,199.96
"3896","11","2","1",653,222,67.22
"3897","11","2","1",653,262,233.95
"3898","11","2","1",661,222,2114.182
"3899","11","2","1",661,261,288.475
"3900","11","2","1",661,285,331.409
"3901","11","2","1",662,254,111.737
"3902","11","2","2",641,213,28.937
"3903","11","2","2",641,223,2879.239
"3904","11","2","2",641,224,164.853
"3905","11","2","2",641,271,351.991
"3906","11","2","2",641,272,287.783
"3907","11","2","2",641,274,130.496
"3908","11","2","2",642,272,5357.582
"3909","11","2","2",649,223,287.954
"3910","11","2","2",649,271,29.591
"3911","11","2","2",649,272,772.729
"3912","11","2","2",651,223,846.01
"3913","11","2","2",651,246,173.037
"3914","11","2","2",651,272,5699.096
"3915","11","2","2",653,272,267.478
"3916","11","2","2",661,223,1871.351
"3917","11","2","2",661,271,106.631
"3918","11","2","2",661,272,19852.942
"3919","11","2","2",662,272,4226.654
"3920","11","3","2",641,311,52.93
"3921","11","3","2",641,320,185595.594
"3922","11","3","2",641,392,909.193
"3923","11","3","2",642,320,75.137
"3924","11","3","2",649,320,27916.63
"3925","11","3","2",651,311,909.252
"3926","11","3","2",651,320,54041.342
"3927","11","3","2",651,392,788.282
"3928","11","3","2",653,311,493.337
"3929","11","3","2",653,320,4393.925
"3930","11","3","2",653,392,171.925
"3931","11","3","2",661,320,15250.844
"3932","11","3","2",662,320,10548.244
"3933","11","3","3",641,312,10760.189
"3934","11","3","3",641,313,1259.987
"3935","11","3","3",641,314,2615.889
"3936","11","3","3",641,330,2257.816
"3937","11","3","3",641,391,376.802
"3938","11","3","3",641,399,666.236
"3939","11","3","3",642,312,561.526
"3940","11","3","3",642,313,1271.121
"3941","11","3","3",642,314,292.497
"3942","11","3","3",649,312,8133.732
"3943","11","3","3",649,313,1187.575
"3944","11","3","3",649,314,1101.503
"3945","11","3","3",649,330,388.72
"3946","11","3","3",649,399,6060.585
"3947","11","3","3",651,312,19245.906
"3948","11","3","3",651,313,6178.887
"3949","11","3","3",651,314,1954.469
"3950","11","3","3",651,330,1080.462
"3951","11","3","3",651,391,185.349
"3952","11","3","3",651,399,7128.983
"3953","11","3","3",652,313,139.886
"3954","11","3","3",653,312,2043.64
"3955","11","3","3",653,314,334.402
"3956","11","3","3",653,330,122.004
"3957","11","3","3",653,399,1429.295
"3958","11","3","3",661,312,4319.748
"3959","11","3","3",661,313,1527.291
"3960","11","3","3",661,314,702.558
"3961","11","3","3",661,330,880.043
"3962","11","3","3",661,399,1550.505
"3963","11","3","3",662,312,5234.885
"3964","11","3","3",662,313,2504.025
"3965","11","3","3",662,314,832.184
"3966","11","3","3",662,399,1193.475
"3967","11","4","1",641,423,42.36
"3968","11","4","2",641,412,3632.622
"3969","11","4","2",641,441,1554.748
"3970","11","4","2",661,412,227.991
"3971","11","5","2",641,510,134.773
"3972","11","5","2",642,510,352.667
"3973","11","5","2",649,510,729.305
"3974","11","5","2",651,510,176005.459
"3975","11","5","2",652,510,969.353
"3976","11","5","2",661,510,326.382
"3977","11","5","2",662,510,59635.911
"3978","11","5","3",641,521,1212.125
"3979","11","5","3",641,530,204.841
"3980","11","5","3",649,530,1997.679
"3981","11","5","3",651,530,3696.849
"3982","11","5","3",662,530,1360.986
"3983","11","7","1",661,762,136.328
"3984","11","7","2",641,710,541.172
"3985","11","7","2",641,753,208.297
"3986","11","7","2",641,799,254.163
"3987","11","7","2",649,761,210.296
"3988","11","7","2",661,761,574.287
"3989","11","7","3",653,773,16.221
"3990","11","8","2",641,811,113.51
"3991","11","8","2",641,873,1281.415
"3992","11","8","2",641,874,23.022
"3993","11","8","2",641,875,132.486
"3994","11","8","2",661,873,262.341
"3995","11","8","2",662,873,133.389
"3996","11","8","3",641,852,49.203
"3997","11","8","3",641,862,645.254
"3998","11","8","3",641,863,168.995
"3999","11","8","3",649,862,146.833
"4000","11","8","3",653,862,238.375
"4001","11","9","2",641,921,249.436
"4002","11","9","2",641,930,188.078
"4003","11","9","2",641,941,2091.241
"4004","11","9","2",641,942,379.625
"4005","11","9","2",641,953,189.569
"4006","11","9","2",641,991,473.056
"4007","11","9","2",641,999,150.744
"4008","11","9","2",649,999,8357.148
"4009","11","9","2",651,941,381.117
"4010","11","9","2",651,942,379.963
"4011","11","9","2",653,941,223.904
"4012","11","9","2",661,999,358.711
"4013","11","9","3",641,922,546.433
"4014","11","9","3",641,952,67.373
"4015","11","9","3",641,992,439.14
"4016","11","9","3",649,922,1334.329
"4017","11","9","3",649,992,12.141
"4018","12","1","1",681,111,35.516
"4019","12","1","1",681,120,350.87
"4020","12","1","1",681,139,72.92
"4021","12","1","1",681,141,261.963
"4022","12","1","1",682,139,5221.845
"4023","12","1","1",682,153,307.271
"4024","12","1","2",692,151,698.587
"4025","12","2","1",681,231,809.249
"4026","12","2","1",681,235,106.788
"4027","12","2","1",681,239,299.125
"4028","12","2","1",681,286,637.413
"4029","12","2","1",682,231,308.657
"4030","12","2","1",682,285,137.141
"4031","12","2","1",682,286,355.805
"4032","12","2","1",692,286,34.485
"4033","12","2","1",693,231,187.398
"4034","12","2","2",681,236,142.94
"4035","12","2","2",681,274,20581.493
"4036","12","2","2",682,236,488.991
"4037","12","2","2",682,274,193270.311
"4038","12","2","2",692,283,375.474
"4039","12","2","2",693,274,479.429
"4040","12","3","2",681,311,443.083
"4041","12","3","2",681,320,47.847
"4042","12","3","2",681,392,1511.253
"4043","12","3","2",682,311,68.641
"4044","12","3","2",682,392,1038.519
"4045","12","3","2",693,392,350.636
"4046","12","3","3",681,312,54627.795
"4047","12","3","3",681,313,7079.001
"4048","12","3","3",681,314,1272.506
"4049","12","3","3",681,391,23.658
"4050","12","3","3",681,399,1759.295
"4051","12","3","3",682,312,42315.489
"4052","12","3","3",682,313,20572.966
"4053","12","3","3",682,314,6960.543
"4054","12","3","3",682,399,1400.779
"4055","12","3","3",691,312,2151.582
"4056","12","3","3",691,313,1108.422
"4057","12","3","3",691,314,808.295
"4058","12","3","3",691,399,717.329
"4059","12","3","3",692,312,4240.601
"4060","12","3","3",692,313,903.687
"4061","12","3","3",692,314,11.982
"4062","12","3","3",692,399,789.86
"4063","12","3","3",693,312,4204.852
"4064","12","3","3",693,313,4811.162
"4065","12","3","3",693,314,121.215
"4066","12","3","3",693,330,27.868
"4067","12","4","1",692,423,746.843
"4068","12","4","2",681,421,174.984
"4069","12","4","2",682,412,315.034
"4070","12","4","2",682,441,27.174
"4071","12","4","2",691,441,195.645
"4072","12","4","2",692,422,271.876
"4073","12","4","2",692,432,622.164
"4074","12","4","2",693,441,116.241
"4075","12","5","2",691,510,444.512
"4076","12","5","2",691,522,8369.828
"4077","12","5","2",692,510,946.247
"4078","12","5","2",692,522,8683.541
"4079","12","5","2",693,510,1542.986
"4080","12","5","2",693,522,8072.989
"4081","12","5","3",681,521,1145.581
"4082","12","5","3",681,530,2641.575
"4083","12","5","3",682,521,613.092
"4084","12","5","3",682,530,3455.826
"4085","12","5","3",691,530,367.146
"4086","12","5","3",692,521,1025.619
"4087","12","5","3",692,530,261.925
"4088","12","5","3",693,521,252.491
"4089","12","6","2",682,612,231.077
"4090","12","7","1",681,762,783.952
"4091","12","7","1",682,762,5188.028
"4092","12","7","1",693,762,109.864
"4093","12","7","2",681,753,307.718
"4094","12","7","2",682,753,1982.839
"4095","12","7","2",682,761,133.371
"4096","12","7","2",691,751,1153.249
"4097","12","7","2",691,752,279.535
"4098","12","7","2",692,761,5130.779
"4099","12","7","2",693,753,2026.662
"4100","12","7","2",693,761,4160.799
"4101","12","7","3",682,773,1508.601
"4102","12","7","3",693,743,83.118
"4103","12","8","2",681,873,907.433
"4104","12","8","2",681,881,212.812
"4105","12","8","2",682,873,23.902
"4106","12","8","2",682,881,164.877
"4107","12","8","2",691,873,1220.054
"4108","12","8","2",691,874,392.239
"4109","12","8","2",693,861,300.367
"4110","12","8","2",693,873,1092.815
"4111","12","8","2",693,874,2337.131
"4112","12","8","2",693,875,2448.264
"4113","12","8","3",681,852,139.218
"4114","12","8","3",681,862,2524.411
"4115","12","8","3",682,852,1921.781
"4116","12","8","3",682,862,28920.874
"4117","12","8","3",692,864,188.548
"4118","12","9","2",681,910,373.655
"4119","12","9","2",681,941,15505.999
"4120","12","9","2",681,942,13884.064
"4121","12","9","2",681,991,185.754
"4122","12","9","2",681,999,280.401
"4123","12","9","2",682,941,28791.323
"4124","12","9","2",682,942,48533.492
"4125","12","9","2",682,951,152.789
"4126","12","9","2",682,953,260.024
"4127","12","9","2",682,999,126.987
"4128","12","9","2",691,910,175.349
"4129","12","9","2",692,953,83.951
"4130","12","9","2",692,999,20020.517
"4131","12","9","2",693,910,389.332
"4132","12","9","2",693,941,58.68
"4133","12","9","2",693,942,36.474
"4134","12","9","3",681,992,2556.087
"4135","12","9","3",682,992,3304.504
"4136","12","9","3",692,922,163.95
"4137","13","1","1",701,120,818.494
"4138","13","1","1",701,131,2793.672
"4139","13","1","1",702,131,406.842
"4140","13","1","1",712,120,852.424
"4141","13","1","1",713,120,402.574
"4142","13","1","1",715,112,399.96
"4143","13","1","1",715,120,5259.544
"4144","13","1","1",715,141,265.659
"4145","13","1","1",721,120,450.015
"4146","13","1","1",721,131,254.771
"4147","13","1","1",721,135,330.927
"4148","13","1","1",721,139,416.555
"4149","13","1","1",721,141,193.152
"4150","13","1","1",729,120,700.884
"4151","13","1","1",739,120,396.362
"4152","13","1","1",739,134,79.949
"4153","13","1","2",715,151,1626.246
"4154","13","1","2",721,151,382.851
"4155","13","1","2",732,151,457.916
"4156","13","1","2",739,151,428.468
"4157","13","2","1",701,211,25334.116
"4158","13","2","1",701,212,175.197
"4159","13","2","1",701,221,15755.155
"4160","13","2","1",701,222,9218.261
"4161","13","2","1",701,231,2722.547
"4162","13","2","1",701,232,7570.866
"4163","13","2","1",701,233,2592.489
"4164","13","2","1",701,235,63873.154
"4165","13","2","1",701,239,5549.777
"4166","13","2","1",701,241,223.734
"4167","13","2","1",701,259,353.221
"4168","13","2","1",701,273,274.769
"4169","13","2","1",701,281,423.296
"4170","13","2","1",701,285,966.662
"4171","13","2","1",702,211,669.748
"4172","13","2","1",702,212,8284.643
"4173","13","2","1",702,231,246.247
"4174","13","2","1",702,254,609.194
"4175","13","2","1",702,259,242.502
"4176","13","2","1",702,273,55.997
"4177","13","2","1",702,281,333.035
"4178","13","2","1",702,284,26.387
"4179","13","2","1",711,212,169.375
"4180","13","2","1",711,261,25634.222
"4181","13","2","1",711,273,252.805
"4182","13","2","1",711,281,1071.543
"4183","13","2","1",711,285,260.415
"4184","13","2","1",712,261,313.626
"4185","13","2","1",713,222,1037.342
"4186","13","2","1",713,273,11383.619
"4187","13","2","1",713,281,1461.704
"4188","13","2","1",713,284,623.292
"4189","13","2","1",713,285,19551.238
"4190","13","2","1",714,222,77.599
"4191","13","2","1",714,273,2191.05
"4192","13","2","1",715,211,1127.993
"4193","13","2","1",715,221,706.517
"4194","13","2","1",715,222,4866.143
"4195","13","2","1",715,231,2005.804
"4196","13","2","1",715,232,633.745
"4197","13","2","1",715,235,7743.715
"4198","13","2","1",715,239,1816.027
"4199","13","2","1",715,247,808.178
"4200","13","2","1",715,254,1967.388
"4201","13","2","1",715,261,751.827
"4202","13","2","1",715,273,3881.786
