"","IndustryGroup","JobGroup","RiskGroup","EduGroup","WageGroup","WageGroup2","AgeGroup","Sex","V20","V21","sum_Employment"
"48743","13","3","3",3,"1","2","6",1,712,312,188
"48744","13","3","3",3,"1","2","6",1,729,314,145.627
"48745","13","3","3",3,"1","2","7",1,711,313,27.825
"48746","13","3","3",3,"1","2","7",1,711,330,75.14
"48747","13","3","3",3,"1","3","1",2,729,312,152.342
"48748","13","3","3",3,"1","3","2",1,713,312,158.518
"48749","13","3","3",3,"1","3","2",2,712,313,299.598
"48750","13","3","3",3,"1","3","2",2,729,313,76.554
"48751","13","3","3",3,"1","3","3",2,711,314,122.999
"48752","13","3","3",3,"1","3","3",2,711,330,19.991
"48753","13","3","3",3,"1","3","3",2,715,399,210.259
"48754","13","3","3",3,"1","3","3",2,721,312,84.345
"48755","13","3","3",3,"1","3","4",2,711,312,332.728
"48756","13","3","3",3,"1","3","4",2,711,330,26.115
"48757","13","3","3",3,"1","3","4",2,712,313,291.656
"48758","13","3","3",3,"1","3","4",2,714,391,345.692
"48759","13","3","3",3,"1","3","4",2,732,312,148.031
"48760","13","3","3",3,"1","3","5",2,712,313,132.054
"48761","13","3","3",3,"1","3","5",2,721,313,75.674
"48762","13","3","3",3,"1","3","6",2,712,313,134.83
"48763","13","3","3",3,"2","3","2",1,713,312,179.14
"48764","13","3","3",3,"2","3","2",2,712,313,181.78
"48765","13","3","3",3,"2","3","2",2,713,312,336.442
"48766","13","3","3",3,"2","3","2",2,715,313,224.467
"48767","13","3","3",3,"2","3","3",1,712,314,267.753
"48768","13","3","3",3,"2","3","3",1,713,312,517.472
"48769","13","3","3",3,"2","3","3",1,715,312,331.968
"48770","13","3","3",3,"2","3","3",1,721,312,60.805
"48771","13","3","3",3,"2","3","3",2,701,313,30.087
"48772","13","3","3",3,"2","3","3",2,711,330,217.587
"48773","13","3","3",3,"2","3","3",2,712,313,228.326
"48774","13","3","3",3,"2","3","3",2,721,313,704.846
"48775","13","3","3",3,"2","3","4",2,701,314,29.434
"48776","13","3","3",3,"2","3","4",2,702,313,61.932
"48777","13","3","3",3,"2","3","4",2,711,330,504.756
"48778","13","3","3",3,"2","3","4",2,712,313,1307.176
"48779","13","3","3",3,"2","3","4",2,713,399,160.539
"48780","13","3","3",3,"2","3","4",2,715,313,146.433
"48781","13","3","3",3,"2","3","4",2,721,313,145.377
"48782","13","3","3",3,"2","3","4",2,721,314,36.967
"48783","13","3","3",3,"2","3","4",2,729,313,147.055
"48784","13","3","3",3,"2","3","4",2,729,314,322.973
"48785","13","3","3",3,"2","3","4",2,731,313,46.617
"48786","13","3","3",3,"2","3","5",1,711,330,146.23
"48787","13","3","3",3,"2","3","5",2,701,313,47.694
"48788","13","3","3",3,"2","3","5",2,711,314,283.651
"48789","13","3","3",3,"2","3","5",2,712,313,706.288
"48790","13","3","3",3,"2","3","5",2,712,314,136.588
"48791","13","3","3",3,"2","3","5",2,721,313,514.358
"48792","13","3","3",3,"2","3","5",2,729,312,64.826
"48793","13","3","3",3,"2","3","5",2,729,313,271.085
"48794","13","3","3",3,"2","3","6",1,711,330,97.052
"48795","13","3","3",3,"2","3","7",1,711,330,25.242
"48796","13","3","3",3,"2","4","1",2,712,314,243.949
"48797","13","3","3",3,"2","4","2",2,701,313,338.901
"48798","13","3","3",3,"2","4","3",1,712,313,333.557
"48799","13","3","3",3,"2","4","3",1,713,312,60.514
"48800","13","3","3",3,"2","4","3",1,715,312,329.404
"48801","13","3","3",3,"2","4","3",2,711,330,442.384
"48802","13","3","3",3,"2","4","3",2,712,313,433.474
"48803","13","3","3",3,"2","4","3",2,713,312,511.375
"48804","13","3","3",3,"2","4","3",2,729,312,231.005
"48805","13","3","3",3,"2","4","4",1,711,314,133.5
"48806","13","3","3",3,"2","4","4",1,711,330,728.317
"48807","13","3","3",3,"2","4","4",1,721,312,145.221
"48808","13","3","3",3,"2","4","4",2,711,312,258.988
"48809","13","3","3",3,"2","4","4",2,711,313,135.902
"48810","13","3","3",3,"2","4","4",2,711,330,569.441
"48811","13","3","3",3,"2","4","4",2,712,313,2123.496
"48812","13","3","3",3,"2","4","4",2,712,314,27.334
"48813","13","3","3",3,"2","4","4",2,713,312,80.226
"48814","13","3","3",3,"2","4","4",2,715,312,287.849
"48815","13","3","3",3,"2","4","4",2,721,312,148.432
"48816","13","3","3",3,"2","4","4",2,733,313,51.31
"48817","13","3","3",3,"2","4","4",2,739,314,207.621
"48818","13","3","3",3,"2","4","5",1,711,312,48.558
"48819","13","3","3",3,"2","4","5",1,711,330,99.61
"48820","13","3","3",3,"2","4","5",1,715,312,107.511
"48821","13","3","3",3,"2","4","5",2,711,330,218.588
"48822","13","3","3",3,"2","4","5",2,712,313,268.794
"48823","13","3","3",3,"2","4","5",2,739,312,47.694
"48824","13","3","3",3,"2","4","6",1,711,330,124.055
"48825","13","3","3",3,"2","4","6",1,715,312,17.484
"48826","13","3","3",3,"2","4","6",2,711,330,51.316
"48827","13","3","3",3,"3","4","2",1,715,312,303.506
"48828","13","3","3",3,"3","4","2",2,702,313,110.516
"48829","13","3","3",3,"3","4","3",1,711,330,349.341
"48830","13","3","3",3,"3","4","3",1,713,312,109.769
"48831","13","3","3",3,"3","4","3",1,729,312,118.078
"48832","13","3","3",3,"3","4","3",2,711,330,56.808
"48833","13","3","3",3,"3","4","3",2,712,313,48.115
"48834","13","3","3",3,"3","4","4",1,701,312,391.539
"48835","13","3","3",3,"3","4","4",1,713,312,41.238
"48836","13","3","3",3,"3","4","4",1,715,312,146.227
"48837","13","3","3",3,"3","4","4",2,711,330,85.409
"48838","13","3","3",3,"3","4","4",2,712,313,978.142
"48839","13","3","3",3,"3","4","5",1,711,330,50.221
"48840","13","3","3",3,"3","4","5",1,712,313,81.265
"48841","13","3","3",3,"3","4","6",1,715,312,204.968
"48842","13","3","3",3,"3","5","3",1,701,312,173.846
"48843","13","3","3",3,"3","5","3",2,712,313,83.982
"48844","13","3","3",3,"3","5","4",1,711,312,192.083
"48845","13","3","3",3,"3","5","4",1,715,312,264.296
"48846","13","3","3",3,"3","5","4",1,739,312,109.122
"48847","13","3","3",3,"3","5","4",2,712,313,267.424
"48848","13","3","3",3,"3","5","4",2,715,312,181.422
"48849","13","3","3",3,"3","5","4",2,715,320,198.882
"48850","13","3","3",3,"3","5","4",2,721,312,253.379
"48851","13","3","3",3,"3","5","4",2,729,314,164.47
"48852","13","3","3",3,"3","5","5",1,701,312,53.997
"48853","13","3","3",3,"3","5","5",1,711,330,115.624
"48854","13","3","3",3,"3","5","5",1,712,312,264.34
"48855","13","3","3",3,"3","5","5",1,712,313,37.305
"48856","13","3","3",3,"3","5","5",1,721,312,114.382
"48857","13","3","3",3,"3","5","5",2,711,330,115.32
"48858","13","3","3",3,"3","5","5",2,712,313,354.564
"48859","13","3","3",3,"3","5","6",1,713,312,59.271
"48860","13","3","3",3,"3","5","6",1,729,312,97.587
"48861","13","3","3",3,"4","5","3",1,715,312,277.802
"48862","13","3","3",3,"4","5","4",1,711,330,447.711
"48863","13","3","3",3,"4","5","4",1,712,312,285.02
"48864","13","3","3",3,"4","5","4",1,715,312,117.195
"48865","13","3","3",3,"4","5","4",1,721,312,44.047
"48866","13","3","3",3,"4","5","4",1,729,399,149.697
"48867","13","3","3",3,"4","5","4",2,712,313,58.975
"48868","13","3","3",3,"4","5","4",2,713,313,253.101
"48869","13","3","3",3,"4","5","5",1,712,313,155.864
"48870","13","3","3",3,"4","5","5",1,715,312,308.765
"48871","13","3","3",3,"4","5","5",2,711,330,30.067
"48872","13","3","3",3,"4","5","5",2,712,313,506.52
"48873","13","3","3",3,"5","5","4",2,711,330,263.463
"48874","13","3","3",3,"5","5","4",2,729,320,17.957
"48875","13","3","3",3,"5","5","5",1,701,312,159.818
"48876","13","3","3",3,"5","5","5",1,702,312,73.852
"48877","13","3","3",3,"5","5","5",1,711,330,221.088
"48878","13","3","3",3,"5","5","5",1,712,313,382.466
"48879","13","3","3",3,"5","5","5",1,715,312,146.009
"48880","13","3","3",3,"5","5","5",1,721,312,308.516
"48881","13","3","3",3,"5","5","6",1,711,330,252.045
"48882","13","3","3",3,"6","5","5",1,715,312,492.651
"48883","13","3","3",3,"6","5","5",1,721,312,94.574
"48884","13","3","3",3,"6","5","6",1,721,312,105.403
"48885","13","3","3",3,NA,NA,"3",2,733,313,159.239
"48886","13","3","3",3,NA,NA,"3",2,733,399,122.85
"48887","13","3","3",3,NA,NA,"4",1,713,312,342.255
"48888","13","3","3",3,NA,NA,"4",1,721,312,131.207
"48889","13","3","3",3,NA,NA,"4",1,732,312,176.982
"48890","13","3","3",3,NA,NA,"4",1,739,312,50.477
"48891","13","3","3",3,NA,NA,"4",2,713,312,12.213
"48892","13","3","3",3,NA,NA,"4",2,713,313,102.309
"48893","13","3","3",3,NA,NA,"4",2,721,312,52.653
"48894","13","3","3",3,NA,NA,"4",2,733,313,183.09
"48895","13","3","3",3,NA,NA,"5",1,711,330,242.732
"48896","13","3","3",3,NA,NA,"5",1,713,312,170.738
"48897","13","3","3",3,NA,NA,"5",1,721,312,33.202
"48898","13","3","3",3,NA,NA,"5",1,729,312,84.006
"48899","13","3","3",3,NA,NA,"5",2,711,330,277.258
"48900","13","3","3",3,NA,NA,"5",2,712,312,186.707
"48901","13","3","3",3,NA,NA,"5",2,712,313,440.322
"48902","13","3","3",3,NA,NA,"5",2,713,313,248.073
"48903","13","3","3",3,NA,NA,"5",2,732,313,117.183
"48904","13","3","3",3,NA,NA,"6",1,711,330,269.587
"48905","13","3","3",3,NA,NA,"6",1,711,399,140.905
"48906","13","3","3",3,NA,NA,"6",1,713,312,225.571
"48907","13","3","3",3,NA,NA,"6",2,712,314,85.807
"48908","13","3","3",3,NA,NA,"6",2,721,313,22.227
"48909","13","3","3",3,NA,NA,"7",1,711,330,132.42
"48910","13","3","3",3,NA,NA,"7",1,712,313,117.242
"48911","13","3","3",4,"0","1","3",1,711,314,583.905
"48912","13","3","3",4,"0","1","4",2,714,391,209.29
"48913","13","3","3",4,"0","1","5",2,714,391,351.212
"48914","13","3","3",4,"0","1","5",2,732,313,225.405
"48915","13","3","3",4,"1","1","2",2,712,314,85.227
"48916","13","3","3",4,"1","1","2",2,721,313,272.426
"48917","13","3","3",4,"1","1","4",2,701,314,32.04
"48918","13","3","3",4,"1","1","4",2,712,313,403.244
"48919","13","3","3",4,"1","1","4",2,715,313,215.834
"48920","13","3","3",4,"1","2","1",2,712,313,149.076
"48921","13","3","3",4,"1","2","2",1,711,314,315.73
"48922","13","3","3",4,"1","2","2",1,713,312,254.923
"48923","13","3","3",4,"1","2","2",2,701,312,409.476
"48924","13","3","3",4,"1","2","2",2,701,313,355.086
"48925","13","3","3",4,"1","2","2",2,711,312,257.181
"48926","13","3","3",4,"1","2","2",2,711,313,115.109
"48927","13","3","3",4,"1","2","2",2,711,314,176.251
"48928","13","3","3",4,"1","2","2",2,711,330,498.548
"48929","13","3","3",4,"1","2","2",2,712,312,152.981
"48930","13","3","3",4,"1","2","2",2,712,313,4275.32
"48931","13","3","3",4,"1","2","2",2,712,314,621.95
"48932","13","3","3",4,"1","2","2",2,713,312,250.943
"48933","13","3","3",4,"1","2","2",2,713,314,722.217
"48934","13","3","3",4,"1","2","2",2,714,313,263.402
"48935","13","3","3",4,"1","2","2",2,714,391,185.156
"48936","13","3","3",4,"1","2","2",2,715,312,129
"48937","13","3","3",4,"1","2","2",2,715,314,276.213
"48938","13","3","3",4,"1","2","2",2,721,312,661.349
"48939","13","3","3",4,"1","2","2",2,721,313,221.154
"48940","13","3","3",4,"1","2","2",2,729,313,75.161
"48941","13","3","3",4,"1","2","3",2,701,312,194.155
"48942","13","3","3",4,"1","2","3",2,711,312,170.426
"48943","13","3","3",4,"1","2","3",2,711,314,309.019
"48944","13","3","3",4,"1","2","3",2,711,330,84.743
"48945","13","3","3",4,"1","2","3",2,712,313,886.195
"48946","13","3","3",4,"1","2","3",2,713,313,111.471
"48947","13","3","3",4,"1","2","3",2,715,312,28.316
"48948","13","3","3",4,"1","2","3",2,715,313,317.564
"48949","13","3","3",4,"1","2","3",2,721,312,348.899
"48950","13","3","3",4,"1","2","3",2,721,313,340.111
"48951","13","3","3",4,"1","2","3",2,721,314,277.293
"48952","13","3","3",4,"1","2","3",2,739,313,128.027
"48953","13","3","3",4,"1","2","4",1,701,314,57.796
"48954","13","3","3",4,"1","2","4",1,711,330,166.666
"48955","13","3","3",4,"1","2","4",2,701,313,45.603
"48956","13","3","3",4,"1","2","4",2,711,314,74.527
"48957","13","3","3",4,"1","2","4",2,711,330,19.213
"48958","13","3","3",4,"1","2","4",2,712,313,291.303
"48959","13","3","3",4,"1","2","4",2,721,314,14.358
"48960","13","3","3",4,"1","2","4",2,729,312,250.753
"48961","13","3","3",4,"1","2","5",2,711,330,27.722
"48962","13","3","3",4,"1","2","5",2,712,313,42.393
"48963","13","3","3",4,"1","2","5",2,729,314,175.922
"48964","13","3","3",4,"1","3","2",1,715,312,806.795
"48965","13","3","3",4,"1","3","2",1,721,312,104.054
"48966","13","3","3",4,"1","3","2",2,711,313,210.134
"48967","13","3","3",4,"1","3","2",2,711,330,348.777
"48968","13","3","3",4,"1","3","2",2,712,313,426.09
"48969","13","3","3",4,"1","3","2",2,712,314,196.906
"48970","13","3","3",4,"1","3","2",2,713,312,341.412
"48971","13","3","3",4,"1","3","2",2,715,313,276.213
"48972","13","3","3",4,"1","3","2",2,715,314,273.601
"48973","13","3","3",4,"1","3","2",2,721,313,96.66
"48974","13","3","3",4,"1","3","3",1,711,312,299.107
"48975","13","3","3",4,"1","3","3",2,712,313,1089.725
"48976","13","3","3",4,"1","3","3",2,713,314,282.377
"48977","13","3","3",4,"1","3","3",2,715,313,343.528
"48978","13","3","3",4,"1","3","3",2,721,312,91.493
"48979","13","3","3",4,"1","3","3",2,721,313,93.373
"48980","13","3","3",4,"1","3","3",2,729,312,138.613
"48981","13","3","3",4,"1","3","4",2,711,330,222.519
"48982","13","3","3",4,"1","3","4",2,712,313,427.549
"48983","13","3","3",4,"1","3","4",2,729,312,195.427
"48984","13","3","3",4,"1","3","5",2,711,313,142.331
"48985","13","3","3",4,"2","3","2",1,712,313,106.625
"48986","13","3","3",4,"2","3","2",1,715,312,179.476
"48987","13","3","3",4,"2","3","2",1,729,314,112.217
"48988","13","3","3",4,"2","3","2",2,701,313,349.609
"48989","13","3","3",4,"2","3","2",2,711,330,175.694
"48990","13","3","3",4,"2","3","2",2,712,313,1752.572
"48991","13","3","3",4,"2","3","2",2,713,312,59.129
"48992","13","3","3",4,"2","3","2",2,713,314,45.289
"48993","13","3","3",4,"2","3","2",2,715,313,779.694
"48994","13","3","3",4,"2","3","2",2,721,313,80.638
"48995","13","3","3",4,"2","3","2",2,729,313,98.562
"48996","13","3","3",4,"2","3","2",2,732,312,335.757
"48997","13","3","3",4,"2","3","3",1,701,314,331.377
"48998","13","3","3",4,"2","3","3",1,711,330,27.032
"48999","13","3","3",4,"2","3","3",1,712,313,595.891
"49000","13","3","3",4,"2","3","3",2,701,312,299.909
"49001","13","3","3",4,"2","3","3",2,701,313,93.534
"49002","13","3","3",4,"2","3","3",2,711,313,70.352
"49003","13","3","3",4,"2","3","3",2,711,330,223.846
"49004","13","3","3",4,"2","3","3",2,712,313,1255.27
"49005","13","3","3",4,"2","3","3",2,712,314,448.528
"49006","13","3","3",4,"2","3","3",2,713,313,340.898
"49007","13","3","3",4,"2","3","3",2,715,312,231.005
"49008","13","3","3",4,"2","3","3",2,729,312,148.23
"49009","13","3","3",4,"2","3","3",2,729,314,93.534
"49010","13","3","3",4,"2","3","4",1,711,330,329.663
"49011","13","3","3",4,"2","3","4",1,713,312,444.724
"49012","13","3","3",4,"2","3","4",1,732,312,268.346
"49013","13","3","3",4,"2","3","4",2,711,314,27.827
"49014","13","3","3",4,"2","3","4",2,711,330,253.663
"49015","13","3","3",4,"2","3","4",2,712,313,1073.85
"49016","13","3","3",4,"2","3","4",2,733,313,206.284
"49017","13","3","3",4,"2","3","5",1,711,330,335.322
"49018","13","3","3",4,"2","3","5",1,721,312,49.93
"49019","13","3","3",4,"2","3","5",2,712,313,251.21
"49020","13","3","3",4,"2","3","5",2,715,312,249.016
"49021","13","3","3",4,"2","4","2",1,711,330,163.803
"49022","13","3","3",4,"2","4","2",1,713,312,157.27
"49023","13","3","3",4,"2","4","2",1,715,312,184.576
"49024","13","3","3",4,"2","4","2",1,729,312,180.982
"49025","13","3","3",4,"2","4","2",2,701,314,109.769
"49026","13","3","3",4,"2","4","2",2,711,330,441.451
"49027","13","3","3",4,"2","4","2",2,712,313,425.67
"49028","13","3","3",4,"2","4","2",2,715,312,398.548
"49029","13","3","3",4,"2","4","2",2,715,313,348.131
"49030","13","3","3",4,"2","4","3",1,702,312,93.758
"49031","13","3","3",4,"2","4","3",1,711,330,699.268
"49032","13","3","3",4,"2","4","3",1,712,313,171.969
"49033","13","3","3",4,"2","4","3",1,715,312,482.013
"49034","13","3","3",4,"2","4","3",1,721,312,25.386
"49035","13","3","3",4,"2","4","3",2,711,312,65.955
"49036","13","3","3",4,"2","4","3",2,711,330,32.806
"49037","13","3","3",4,"2","4","3",2,711,399,190.945
"49038","13","3","3",4,"2","4","3",2,712,313,1909.381
"49039","13","3","3",4,"2","4","3",2,713,312,283.779
"49040","13","3","3",4,"2","4","3",2,713,313,344.989
"49041","13","3","3",4,"2","4","3",2,715,312,106.949
"49042","13","3","3",4,"2","4","3",2,715,313,556.298
"49043","13","3","3",4,"2","4","3",2,721,312,374.207
"49044","13","3","3",4,"2","4","3",2,729,313,68.521
"49045","13","3","3",4,"2","4","4",1,711,330,168.57
"49046","13","3","3",4,"2","4","4",1,712,313,449.494
"49047","13","3","3",4,"2","4","4",1,721,312,122.797
"49048","13","3","3",4,"2","4","4",2,702,313,73.651
"49049","13","3","3",4,"2","4","4",2,711,330,118.349
"49050","13","3","3",4,"2","4","4",2,712,313,176.94
"49051","13","3","3",4,"2","4","5",1,712,313,250.771
"49052","13","3","3",4,"2","4","5",2,712,313,330.838
"49053","13","3","3",4,"3","4","3",1,715,312,355.223
"49054","13","3","3",4,"3","4","3",1,739,312,428.194
"49055","13","3","3",4,"3","4","3",2,701,313,281.296
"49056","13","3","3",4,"3","4","3",2,711,314,283.129
"49057","13","3","3",4,"3","4","3",2,712,313,656.77
"49058","13","3","3",4,"3","4","3",2,713,312,283.48
"49059","13","3","3",4,"3","4","3",2,715,313,155.991
"49060","13","3","3",4,"3","4","3",2,721,313,231.005
"49061","13","3","3",4,"3","4","3",2,721,314,68.521
"49062","13","3","3",4,"3","4","4",1,701,312,184.99
"49063","13","3","3",4,"3","4","4",1,711,312,321.672
"49064","13","3","3",4,"3","4","4",1,711,330,252.575
"49065","13","3","3",4,"3","4","4",1,739,312,65.814
"49066","13","3","3",4,"3","4","4",2,711,314,253.663
"49067","13","3","3",4,"3","4","4",2,712,313,619.31
"49068","13","3","3",4,"3","4","4",2,715,312,253.143
"49069","13","3","3",4,"3","4","5",1,711,330,169.646
"49070","13","3","3",4,"3","4","5",2,714,312,261.407
"49071","13","3","3",4,"3","5","3",1,713,312,157.073
"49072","13","3","3",4,"3","5","3",1,721,312,109.059
"49073","13","3","3",4,"3","5","3",2,702,313,133.965
"49074","13","3","3",4,"3","5","3",2,715,312,66.473
"49075","13","3","3",4,"3","5","4",1,711,330,164.588
"49076","13","3","3",4,"3","5","4",1,715,312,762.052
"49077","13","3","3",4,"3","5","4",1,729,312,166.706
"49078","13","3","3",4,"3","5","4",2,701,313,113.379
"49079","13","3","3",4,"3","5","4",2,711,330,252.635
"49080","13","3","3",4,"3","5","4",2,712,313,282.153
"49081","13","3","3",4,"3","5","4",2,715,312,249.248
"49082","13","3","3",4,"3","5","4",2,715,314,206.284
"49083","13","3","3",4,"3","5","4",2,721,313,249.373
"49084","13","3","3",4,"3","5","4",2,729,312,44.189
"49085","13","3","3",4,"3","5","5",1,711,330,70.045
"49086","13","3","3",4,"3","5","5",2,712,313,150.845
"49087","13","3","3",4,"4","5","3",1,715,312,601.66
"49088","13","3","3",4,"4","5","3",1,715,320,206.622
"49089","13","3","3",4,"4","5","3",2,712,313,222.285
"49090","13","3","3",4,"4","5","3",2,715,312,277.802
"49091","13","3","3",4,"4","5","4",1,712,313,429.63
"49092","13","3","3",4,"4","5","4",1,715,312,549.569
"49093","13","3","3",4,"4","5","4",1,715,314,27.573
"49094","13","3","3",4,"4","5","5",1,701,312,169.23
"49095","13","3","3",4,"4","5","5",1,711,330,160.242
"49096","13","3","3",4,"4","5","5",1,712,313,200.659
"49097","13","3","3",4,"4","5","6",1,701,312,71.131
"49098","13","3","3",4,"4","5","6",1,711,330,126.439
"49099","13","3","3",4,"5","5","3",1,715,312,275.339
"49100","13","3","3",4,"5","5","4",1,715,312,100.027
"49101","13","3","3",4,"5","5","5",1,711,330,433.387
"49102","13","3","3",4,"5","5","5",1,729,312,145.627
"49103","13","3","3",4,"6","5","5",1,711,330,148.359
"49104","13","3","3",4,"6","5","5",1,721,312,28.041
"49105","13","3","3",4,"7","5","4",1,712,313,166.865
"49106","13","3","3",4,"7","5","4",1,715,312,151.654
"49107","13","3","3",4,"10","5","3",1,711,330,132.084
"49108","13","3","3",4,NA,NA,"2",1,713,312,183.963
"49109","13","3","3",4,NA,NA,"3",2,721,313,176.11
"49110","13","3","3",4,NA,NA,"4",1,713,312,505.316
"49111","13","3","3",4,NA,NA,"4",2,711,330,30.372
"49112","13","3","3",4,NA,NA,"4",2,713,312,227.497
"49113","13","3","3",4,NA,NA,"4",2,713,313,302.911
"49114","13","3","3",4,NA,NA,"4",2,721,313,137.974
"49115","13","3","3",4,NA,NA,"4",2,732,312,303.415
"49116","13","3","3",4,NA,NA,"4",2,732,313,136.43
"49117","13","3","3",4,NA,NA,"5",1,729,312,9.462
"49118","13","3","3",4,NA,NA,"6",2,711,314,153.837
"49119","13","3","3",5,"0","1","2",1,714,391,397.052
"49120","13","3","3",5,"0","1","2",1,715,314,417.668
"49121","13","3","3",5,"0","1","2",2,711,314,237.902
"49122","13","3","3",5,"0","1","4",1,711,330,188.102
"49123","13","3","3",5,"0","1","4",1,714,314,192.083
"49124","13","3","3",5,"0","1","4",2,713,399,328.223
"49125","13","3","3",5,"0","1","4",2,714,391,207.699
"49126","13","3","3",5,"0","1","5",2,711,314,377.439
"49127","13","3","3",5,"0","1","5",2,714,314,35.902
"49128","13","3","3",5,"1","1","2",1,732,314,157.922
"49129","13","3","3",5,"1","1","2",2,711,313,341.412
"49130","13","3","3",5,"1","1","2",2,711,330,288.378
"49131","13","3","3",5,"1","1","2",2,712,314,181.052
"49132","13","3","3",5,"1","1","3",2,701,313,57.937
"49133","13","3","3",5,"1","1","4",2,701,312,55.028
"49134","13","3","3",5,"1","1","4",2,712,313,292.114
"49135","13","3","3",5,"1","1","5",2,712,314,236.506
"49136","13","3","3",5,"1","1","6",2,702,314,98.395
"49137","13","3","3",5,"1","1","7",1,711,330,27.479
"49138","13","3","3",5,"1","2","1",2,729,313,100.534
"49139","13","3","3",5,"1","2","2",1,701,312,301.19
"49140","13","3","3",5,"1","2","2",1,711,314,157.102
"49141","13","3","3",5,"1","2","2",1,711,330,75.091
"49142","13","3","3",5,"1","2","2",1,713,312,604.516
"49143","13","3","3",5,"1","2","2",1,715,312,1249.424
"49144","13","3","3",5,"1","2","2",1,715,313,112.387
"49145","13","3","3",5,"1","2","2",1,715,314,413.058
"49146","13","3","3",5,"1","2","2",1,732,314,197.702
"49147","13","3","3",5,"1","2","2",2,701,312,1131.321
"49148","13","3","3",5,"1","2","2",2,701,314,271.371
"49149","13","3","3",5,"1","2","2",2,711,312,353.75
"49150","13","3","3",5,"1","2","2",2,711,313,846.54
"49151","13","3","3",5,"1","2","2",2,711,314,197.338
"49152","13","3","3",5,"1","2","2",2,711,330,859.11
"49153","13","3","3",5,"1","2","2",2,712,312,59.347
"49154","13","3","3",5,"1","2","2",2,712,313,2790.517
"49155","13","3","3",5,"1","2","2",2,713,312,632.203
"49156","13","3","3",5,"1","2","2",2,713,313,135.014
"49157","13","3","3",5,"1","2","2",2,713,314,441.309
"49158","13","3","3",5,"1","2","2",2,715,312,890.215
"49159","13","3","3",5,"1","2","2",2,715,313,742.959
"49160","13","3","3",5,"1","2","2",2,715,314,113.257
"49161","13","3","3",5,"1","2","2",2,721,313,249.359
"49162","13","3","3",5,"1","2","2",2,721,314,40.123
"49163","13","3","3",5,"1","2","2",2,729,313,106.637
"49164","13","3","3",5,"1","2","2",2,729,314,221.764
"49165","13","3","3",5,"1","2","2",2,732,312,519.696
"49166","13","3","3",5,"1","2","2",2,739,399,47.573
"49167","13","3","3",5,"1","2","3",1,712,313,258.654
"49168","13","3","3",5,"1","2","3",2,701,314,66.334
"49169","13","3","3",5,"1","2","3",2,711,330,1109.234
"49170","13","3","3",5,"1","2","3",2,712,313,1577.68
"49171","13","3","3",5,"1","2","3",2,712,314,157.705
"49172","13","3","3",5,"1","2","3",2,713,313,571.325
"49173","13","3","3",5,"1","2","3",2,714,391,227.674
"49174","13","3","3",5,"1","2","3",2,715,312,260.666
"49175","13","3","3",5,"1","2","3",2,715,313,188.851
"49176","13","3","3",5,"1","2","3",2,721,312,299.983
"49177","13","3","3",5,"1","2","3",2,721,314,112.215
"49178","13","3","3",5,"1","2","3",2,729,312,433.772
"49179","13","3","3",5,"1","2","3",2,731,314,280.551
"49180","13","3","3",5,"1","2","3",2,732,313,138.613
"49181","13","3","3",5,"1","2","3",2,733,312,337.149
"49182","13","3","3",5,"1","2","4",1,713,312,260.25
"49183","13","3","3",5,"1","2","4",1,715,312,320.432
"49184","13","3","3",5,"1","2","4",2,701,313,23.5
"49185","13","3","3",5,"1","2","4",2,702,312,124.032
"49186","13","3","3",5,"1","2","4",2,711,312,96.281
"49187","13","3","3",5,"1","2","4",2,713,312,248.495
"49188","13","3","3",5,"1","2","4",2,715,312,170.152
"49189","13","3","3",5,"1","2","4",2,721,312,51.923
"49190","13","3","3",5,"1","2","4",2,721,313,101.641
"49191","13","3","3",5,"1","2","4",2,721,314,148.031
"49192","13","3","3",5,"1","2","4",2,729,313,137.647
"49193","13","3","3",5,"1","2","4",2,732,312,174.265
"49194","13","3","3",5,"1","2","5",1,713,313,164.521
"49195","13","3","3",5,"1","2","5",2,701,314,54.286
"49196","13","3","3",5,"1","2","5",2,711,330,231.238
"49197","13","3","3",5,"1","2","6",1,711,330,53.296
"49198","13","3","3",5,"1","2","6",1,715,312,333.228
"49199","13","3","3",5,"1","2","7",2,712,313,41.711
"49200","13","3","3",5,"1","3","1",2,701,312,317.638
"49201","13","3","3",5,"1","3","2",1,701,312,320.128
"49202","13","3","3",5,"1","3","2",1,702,314,260.604
"49203","13","3","3",5,"1","3","2",1,712,313,467.728
"49204","13","3","3",5,"1","3","2",1,715,312,517.736
"49205","13","3","3",5,"1","3","2",2,701,312,107.958
"49206","13","3","3",5,"1","3","2",2,701,313,249.262
"49207","13","3","3",5,"1","3","2",2,702,314,431.731
"49208","13","3","3",5,"1","3","2",2,711,314,508.992
"49209","13","3","3",5,"1","3","2",2,711,330,164.008
"49210","13","3","3",5,"1","3","2",2,712,313,1320.038
"49211","13","3","3",5,"1","3","2",2,713,312,1184.482
"49212","13","3","3",5,"1","3","2",2,714,391,370.215
"49213","13","3","3",5,"1","3","2",2,715,312,730.167
"49214","13","3","3",5,"1","3","2",2,729,313,165.861
"49215","13","3","3",5,"1","3","2",2,732,312,341.067
"49216","13","3","3",5,"1","3","3",1,701,391,166.786
"49217","13","3","3",5,"1","3","3",1,711,330,127.639
"49218","13","3","3",5,"1","3","3",2,701,312,193.995
"49219","13","3","3",5,"1","3","3",2,711,312,183.585
